sample_id,policy_action,policy_label,policy_lane,decision_reason,selection_group,selection_seed,swap_model,tier,identity_delta,original_video_name,in_cropped_bucket,in_frames_bucket,in_teams_pair_complete
visomaster_Inswapper128_08145,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.144600,trimmed_cropped_dNw9SgPBCFg.mp4,True,True,False
visomaster_Inswapper128_08146,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.243800,trimmed_cropped_5zlzdQe7nig.mp4,True,True,False
visomaster_Inswapper128_08147,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,STRONG,0.311800,trimmed_cropped_L7iM4Xe3KLk.mp4,True,True,False
visomaster_Inswapper128_08148,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.139000,trimmed_cropped_h4-LpnLcEME.mp4,True,True,False
visomaster_Inswapper128_08149,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.263600,trimmed_cropped_hPL532ie900.mp4,True,True,False
visomaster_Inswapper128_08150,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.230000,trimmed_cropped_Y1jQGMqedvE.mp4,True,True,False
visomaster_Inswapper128_08151,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.077800,trimmed_cropped_dyHPjrmwjww.mp4,True,True,False
visomaster_Inswapper128_08152,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,Inswapper128|STRONG,20260417,Inswapper128,STRONG,0.355300,trimmed_cropped_RS0lrXm_F7A.mp4,True,True,False
visomaster_Inswapper128_08153,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.108300,trimmed_cropped_sSYQFImbhfA.mp4,True,True,False
visomaster_Inswapper128_08154,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.216000,trimmed_cropped_ILQoWRt-Hlc.mp4,True,True,False
visomaster_Inswapper128_08155,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.167200,trimmed_cropped_KKGgsHwCKlA.mp4,True,True,False
visomaster_Inswapper128_08156,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.190300,trimmed_cropped_XnnJw3Hy51o.mp4,True,True,False
visomaster_Inswapper128_08157,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.175500,trimmed_cropped_B-UmcPoxk8I.mp4,True,True,False
visomaster_Inswapper128_08158,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.172300,trimmed_cropped_Ai-lCFGGLPA.mp4,True,True,False
visomaster_Inswapper128_08159,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.000000,trimmed_cropped_Xvmkz0x_mBw.mp4,True,True,False
visomaster_Inswapper128_08160,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.182100,trimmed_cropped__bMaKnVIzts.mp4,True,True,False
visomaster_Inswapper128_08161,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.142900,trimmed_cropped_CHJ0lrr4xKo.mp4,True,True,False
visomaster_Inswapper128_08162,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,STRONG,0.465700,trimmed_cropped_tgyd0KFJo7c.mp4,True,True,False
visomaster_Inswapper128_08163,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.158400,trimmed_cropped_gUT4YvRTXeo.mp4,True,True,False
visomaster_Inswapper128_08164,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.243300,trimmed_cropped_MKwTiefXDh0.mp4,True,True,False
visomaster_Inswapper128_08165,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,STRONG,0.330500,trimmed_cropped_vmE3NMmuaPI.mp4,True,True,False
visomaster_Inswapper128_08166,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.216500,trimmed_cropped_zl33L8G7zMc.mp4,True,True,False
visomaster_Inswapper128_08167,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.116400,trimmed_cropped_PA33oZn3Gy4.mp4,True,True,False
visomaster_Inswapper128_08168,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.167200,trimmed_cropped_ksRRnjBeiLo.mp4,True,True,False
visomaster_Inswapper128_08169,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.068300,trimmed_cropped_HoUHt6X-_-k.mp4,True,True,False
visomaster_Inswapper128_08170,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.169800,trimmed_cropped_rWOU_BrqLts.mp4,True,True,False
visomaster_Inswapper128_08171,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.147000,trimmed_cropped_RMHvVMxrVuM.mp4,True,True,False
visomaster_Inswapper128_08172,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.142700,trimmed_cropped_agAAfZQMydY.mp4,True,True,False
visomaster_Inswapper128_08173,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.136100,trimmed_cropped_Z95ifPKuEHE.mp4,True,True,False
visomaster_Inswapper128_08174,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.193300,trimmed_cropped_AYNWuYjega0.mp4,True,True,False
visomaster_Inswapper128_08175,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.000000,trimmed_cropped_oQZH8-PZftg.mp4,True,True,False
visomaster_Inswapper128_08176,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,STRONG,0.610700,trimmed_cropped_r4Bs7zz19JA.mp4,True,True,False
visomaster_Inswapper128_08177,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.109000,trimmed_cropped_pTN0N29IM90.mp4,True,True,False
visomaster_Inswapper128_08178,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,Inswapper128|MODERATE,20260417,Inswapper128,MODERATE,0.209300,trimmed_cropped_wP7bbQHRLRE.mp4,True,True,False
visomaster_Inswapper128_08179,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.115300,trimmed_cropped_oV11YnrMV14.mp4,True,True,False
visomaster_Inswapper128_08180,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.209400,trimmed_cropped_waTJyQKUUOk.mp4,True,True,False
visomaster_Inswapper128_08181,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.170300,trimmed_cropped_MYKwiVIRvzs.mp4,True,True,False
visomaster_Inswapper128_08182,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.189800,trimmed_cropped_YCkjdHR57pU.mp4,True,True,False
visomaster_Inswapper128_08183,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.232500,trimmed_cropped_pkn91Ahh0c0.mp4,True,True,False
visomaster_Inswapper128_08184,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.204400,trimmed_cropped_iyd5zMJzpzQ.mp4,True,True,False
visomaster_Inswapper128_08185,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.087000,trimmed_cropped_MmhCg2Ueigw.mp4,True,True,False
visomaster_Inswapper128_08186,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.199800,trimmed_cropped_I13Jh0V2s9A.mp4,True,True,False
visomaster_Inswapper128_08187,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.194900,trimmed_cropped_xS1zl_SMRbk.mp4,True,True,False
visomaster_Inswapper128_08188,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.148400,trimmed_cropped_b2IYNZu6SpY.mp4,True,True,False
visomaster_Inswapper128_08189,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.114800,trimmed_cropped_3O1c_xr5UnQ.mp4,True,True,False
visomaster_Inswapper128_08190,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.109500,trimmed_cropped_PpnLNtscAeo.mp4,True,True,False
visomaster_Inswapper128_08191,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,STRONG,0.406500,trimmed_cropped_xiHt8IFOYS4.mp4,True,True,False
visomaster_Inswapper128_08192,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.160000,trimmed_cropped_6Q3pic34dmg.mp4,True,True,False
visomaster_Inswapper128_08193,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,STRONG,0.555300,trimmed_cropped_UhnDzOd2Hnk.mp4,True,True,False
visomaster_Inswapper128_08194,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.120500,trimmed_cropped_KecVKUB4pWM.mp4,True,True,False
visomaster_Inswapper128_08195,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.219200,trimmed_cropped_VCIqWfFSYM8.mp4,True,True,False
visomaster_Inswapper128_08196,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.222900,trimmed_cropped_H0rhKRD9cl8.mp4,True,True,False
visomaster_Inswapper128_08197,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,Inswapper128|MODERATE,20260417,Inswapper128,MODERATE,0.243300,trimmed_cropped_dqQG-3DCtmo.mp4,True,True,False
visomaster_Inswapper128_08198,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.092100,trimmed_cropped_eHo-2t1VPsE.mp4,True,True,False
visomaster_Inswapper128_08199,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,STRONG,0.489100,trimmed_cropped_Y7NXupl_IjY.mp4,True,True,False
visomaster_Inswapper128_08200,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,STRONG,0.328400,trimmed_cropped_WgWFKoBB6KE.mp4,True,True,False
visomaster_Inswapper128_08201,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,Inswapper128|MODERATE,20260417,Inswapper128,MODERATE,0.250000,trimmed_cropped_UKfEzh5cgMY.mp4,True,True,False
visomaster_Inswapper128_08202,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.022100,trimmed_cropped_cxSOhz5x9ws.mp4,True,True,False
visomaster_Inswapper128_08203,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.013400,trimmed_cropped_BoHjNrQc_n8.mp4,True,True,False
visomaster_Inswapper128_08204,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.038700,trimmed_cropped_mgQx_mX-Xk0.mp4,True,True,False
visomaster_Inswapper128_08205,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.021300,trimmed_cropped_XBtlBlnjmHM.mp4,True,True,False
visomaster_Inswapper128_08206,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.013500,trimmed_cropped_OFd7ZydlwrU.mp4,True,True,False
visomaster_Inswapper128_08207,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.018300,trimmed_cropped_aipl26sfSkg.mp4,True,True,False
visomaster_Inswapper128_08208,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.021300,trimmed_cropped_F8ZTxPoeT4o.mp4,True,True,False
visomaster_Inswapper128_08209,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.028000,trimmed_cropped_9N_6ELmLO2c.mp4,True,True,False
visomaster_Inswapper128_08210,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.008900,trimmed_cropped_CYox3jsNGKs.mp4,True,True,False
visomaster_Inswapper128_08211,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.017600,trimmed_cropped_78244-yI8O0.mp4,True,True,False
visomaster_Inswapper128_08212,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.011900,trimmed_cropped_XNZ1-l_w4fs.mp4,True,True,False
visomaster_Inswapper128_08213,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.025500,trimmed_cropped_gIUzVtJ8Ydk.mp4,True,True,False
visomaster_Inswapper128_08214,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.010000,trimmed_cropped_DC45BdREPUc.mp4,True,True,False
visomaster_Inswapper128_08215,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.025800,trimmed_cropped_vX1rwBuCgKk.mp4,True,True,False
visomaster_Inswapper128_08216,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.022600,trimmed_cropped_lJom33llb_0.mp4,True,True,False
visomaster_Inswapper128_08217,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.024800,trimmed_cropped_nbuiDoGM_Wo.mp4,True,True,False
visomaster_Inswapper128_08218,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.013600,trimmed_cropped_PB0GlO-abvQ.mp4,True,True,False
visomaster_Inswapper128_08219,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.019900,trimmed_cropped_jc53tbutquk.mp4,True,True,False
visomaster_Inswapper128_08220,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.030800,trimmed_cropped_mZXQxtazAfk.mp4,True,True,False
visomaster_Inswapper128_08221,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.016600,trimmed_cropped_H7KyGfvTIQA.mp4,True,True,False
visomaster_Inswapper128_08222,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.011300,trimmed_cropped_EmiAcYmvnQg.mp4,True,True,False
visomaster_Inswapper128_08223,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.011500,trimmed_cropped_aFgIh5-JRLE.mp4,True,True,False
visomaster_Inswapper128_08224,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.028400,trimmed_cropped_XvL2U8In-AU.mp4,True,True,False
visomaster_Inswapper128_08225,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.013500,trimmed_cropped_msQDZsbXcc0.mp4,True,True,False
visomaster_Inswapper128_08226,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.017900,trimmed_cropped_H9mzR7-wDSY.mp4,True,True,False
visomaster_Inswapper128_08227,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.016500,trimmed_cropped_5iEJ8q99VjQ.mp4,True,True,False
visomaster_Inswapper128_08228,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.034000,trimmed_cropped_L9Vy47-rduo.mp4,True,True,False
visomaster_Inswapper128_08229,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.031700,trimmed_cropped_q5I8l4tV2No.mp4,True,True,False
visomaster_Inswapper128_08230,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.037400,trimmed_cropped_m6itGA887rI.mp4,True,True,False
visomaster_Inswapper128_08231,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.018400,trimmed_cropped_V938ALzKMJo.mp4,True,True,False
visomaster_Inswapper128_08232,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.015700,trimmed_cropped_s2Aj3dOHnqE.mp4,True,True,False
visomaster_Inswapper128_08233,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.019800,trimmed_cropped_UFt8KAafukI.mp4,True,True,False
visomaster_Inswapper128_08234,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.020100,trimmed_cropped_F0-UQ205BeU.mp4,True,True,False
visomaster_Inswapper128_08235,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.012600,trimmed_cropped_VWpusNAH47k.mp4,True,True,False
visomaster_Inswapper128_08236,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.014200,trimmed_cropped_5tLMOXihP9k.mp4,True,True,False
visomaster_Inswapper128_08237,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.022700,trimmed_cropped_2tP0nUW8QHM.mp4,True,True,False
visomaster_Inswapper128_08238,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.008900,trimmed_cropped_q-Nz84NbmAE.mp4,True,True,False
visomaster_Inswapper128_08239,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.016400,trimmed_cropped_dN8tO2QxTiM.mp4,True,True,False
visomaster_Inswapper128_08240,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.036900,trimmed_cropped_r8UUOqGB3Uc.mp4,True,True,False
visomaster_Inswapper128_08241,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.010900,trimmed_cropped_a7BbPQCns64.mp4,True,True,False
visomaster_Inswapper128_08242,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.021800,trimmed_cropped_1sNMtGQFhIM.mp4,True,True,False
visomaster_Inswapper128_08243,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.020900,trimmed_cropped_bdLAU9HNfPI.mp4,True,True,False
visomaster_Inswapper128_08244,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.016800,trimmed_cropped_CzjRurKKK_o.mp4,True,True,False
visomaster_Inswapper128_08245,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.017100,trimmed_cropped_LlrifBoT0eg.mp4,True,True,False
visomaster_Inswapper128_08246,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.019400,trimmed_cropped_rqbdUlQ0stQ.mp4,True,True,False
visomaster_Inswapper128_08247,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.026300,trimmed_cropped_f-Km2TA_Dyg.mp4,True,True,False
visomaster_Inswapper128_08248,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.012500,trimmed_cropped_Pl8OlkkwRpc.mp4,True,True,False
visomaster_Inswapper128_08249,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.034600,trimmed_cropped_0PT91KUut80.mp4,True,True,False
visomaster_Inswapper128_08250,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.018700,trimmed_cropped_fm6sXVicbRw.mp4,True,True,False
visomaster_Inswapper128_08251,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.018400,trimmed_cropped_XeJrh4ovdWA.mp4,True,True,False
visomaster_Inswapper128_08252,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.028100,trimmed_cropped_lhxJeSrLzjM.mp4,True,True,False
visomaster_Inswapper128_08253,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.008400,trimmed_cropped_hvAFNTwMJ_4.mp4,True,True,False
visomaster_Inswapper128_08254,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.015500,trimmed_cropped_B_2fh4T2-Pg.mp4,True,True,False
visomaster_Inswapper128_08255,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.011400,trimmed_cropped_GfqmMe6MIi0.mp4,True,True,False
visomaster_Inswapper128_08256,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.023100,trimmed_cropped_dxXKDAnSMeM.mp4,True,True,False
visomaster_Inswapper128_08257,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.014500,trimmed_cropped_K6aff_OwSeU.mp4,True,True,False
visomaster_Inswapper128_08258,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.012200,trimmed_cropped_kxXJ-qMbpV0.mp4,True,True,False
visomaster_Inswapper128_08259,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.018600,trimmed_cropped_1AvE5wV3dD4.mp4,True,True,False
visomaster_Inswapper128_08260,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.236200,trimmed_cropped_86yue9qDxZk.mp4,True,True,False
visomaster_Inswapper128_08261,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.014300,trimmed_cropped_CZMB3hmyXtg.mp4,True,True,False
visomaster_Inswapper128_08262,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.009900,trimmed_cropped_I0s1wdaeC8k.mp4,True,True,False
visomaster_Inswapper128_08263,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.019600,trimmed_cropped_QswJ2jVbMrE.mp4,True,True,False
visomaster_Inswapper128_08264,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.017700,trimmed_cropped_FWf2UOw0DlM.mp4,True,True,False
visomaster_Inswapper128_08265,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.034200,trimmed_cropped_w7AKi_TgrrA.mp4,True,True,False
visomaster_Inswapper128_08266,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.028100,trimmed_cropped_lhxJeSrLzjM.mp4,True,True,False
visomaster_Inswapper128_08267,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.015900,trimmed_cropped_pX1NUyKzA60.mp4,True,True,False
visomaster_Inswapper128_08268,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.013900,trimmed_cropped_G5lMFjME9qI.mp4,True,True,False
visomaster_Inswapper128_08269,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.038700,trimmed_cropped_mgQx_mX-Xk0.mp4,True,True,False
visomaster_Inswapper128_08270,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.014100,trimmed_px2S7d5kP7g.mp4,True,True,False
visomaster_Inswapper128_08271,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.018400,trimmed_cropped_Wo6azffrANI.mp4,True,True,False
visomaster_Inswapper128_08272,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.014400,trimmed_cropped_L7iM4Xe3KLk.mp4,True,True,False
visomaster_Inswapper128_08273,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.016500,trimmed_cropped_jF1NM0U8Plg.mp4,True,True,False
visomaster_Inswapper128_08274,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.013300,trimmed_cropped_itz0UnIikgs.mp4,True,True,False
visomaster_Inswapper128_08275,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.026300,trimmed_cropped_Lb5pTAPyPDw.mp4,True,True,False
visomaster_Inswapper128_08276,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.020400,trimmed_cropped_4FCrSHKh7ek.mp4,True,True,False
visomaster_Inswapper128_08277,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.019100,trimmed_cropped_nSY20jzPPoc.mp4,True,True,False
visomaster_Inswapper128_08278,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.013200,trimmed_cropped_ed1I4bWjgpM.mp4,True,True,False
visomaster_Inswapper128_08279,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.016400,trimmed_cropped_PwT4U0ENPGg.mp4,True,True,False
visomaster_Inswapper128_08280,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.024900,trimmed_cropped_NiJu8fPjHLE.mp4,True,True,False
visomaster_Inswapper128_08281,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.016000,trimmed_cropped_zH83OY8tQWQ.mp4,True,True,False
visomaster_Inswapper128_08282,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.012100,trimmed_cropped_Mgk9kyGziXo.mp4,True,True,False
visomaster_Inswapper128_08283,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.012800,trimmed_cropped_Y9o8qgzTzc4.mp4,True,True,False
visomaster_Inswapper128_08284,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.010400,trimmed_cropped_iA-ijPsE-SE.mp4,True,True,False
visomaster_Inswapper128_08285,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.017100,trimmed_cropped_LlrifBoT0eg.mp4,True,True,False
visomaster_Inswapper128_08286,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.008500,trimmed_cropped_5S50D8vBaus.mp4,True,True,False
visomaster_Inswapper128_08287,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.013100,trimmed_cropped_OZxiWwasSaE.mp4,True,True,False
visomaster_Inswapper128_08288,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.014000,trimmed_cropped_o50062JxomM.mp4,True,True,False
visomaster_Inswapper128_08289,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.017800,trimmed_cropped_mUctXbjcHz0.mp4,True,True,False
visomaster_Inswapper128_08290,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.034800,trimmed_cropped_YcZVtyi9EU0.mp4,True,True,False
visomaster_Inswapper128_08291,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.016900,trimmed_cropped__AwTgvT8tws.mp4,True,True,False
visomaster_Inswapper128_08292,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.032800,trimmed_cropped_vChlqhVJ76Q.mp4,True,True,False
visomaster_Inswapper128_08293,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.023300,trimmed_cropped_UTlNZkujRI8.mp4,True,True,False
visomaster_Inswapper128_08294,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.018400,trimmed_cropped_hu7DLh0KF1I.mp4,True,True,False
visomaster_Inswapper128_08295,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.016400,trimmed_cropped_7nXQ5BhNdkk.mp4,True,True,False
visomaster_Inswapper128_08296,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.016300,trimmed_cropped_H13lQd5SJpk.mp4,True,True,False
visomaster_Inswapper128_08297,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.030700,trimmed_cropped_tH8_iZ_MYUA.mp4,True,True,False
visomaster_Inswapper128_08298,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.016900,trimmed_cropped_L-ssYKoNkSs.mp4,True,True,False
visomaster_Inswapper128_08299,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.026000,trimmed_cropped_wCYLp9Hmanw.mp4,True,True,False
visomaster_Inswapper128_08300,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.010100,trimmed_cropped_05r_S5GmQ6E.mp4,True,True,False
visomaster_Inswapper128_08301,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.017300,trimmed_cropped_WBLqUN3_Iq4.mp4,True,True,False
visomaster_Inswapper128_08302,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.191900,trimmed_cropped_QpfHrO5SJnw.mp4,True,True,False
visomaster_Inswapper128_08303,ignore,,,minimal_tier_excluded,,,Inswapper128,MINIMAL,0.047000,trimmed_cropped_BjmXOmWjuj0.mp4,True,True,False
visomaster_Inswapper128_08304,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.180500,trimmed_cropped_UP01b84U0qY.mp4,True,True,False
visomaster_Inswapper128_08305,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.173000,trimmed_cropped_VRiZdsEXq2A.mp4,True,True,False
visomaster_Inswapper128_08306,ignore,,,not_selected_in_deterministic_random_subset,,,Inswapper128,MODERATE,0.223100,trimmed_cropped_Q96sRpbKzEs.mp4,True,True,False
